               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.033636,            0.034511,           0.0068058,             0.95616,             0.98638,             0.98054,              0.6518,              0.0272,            0.019657,           0.0036701,           0.0082428,           0.0082428,           0.0082428
                 144,            0.031227,            0.034743,           0.0069781,             0.96949,             0.97263,             0.97458,             0.58871,            0.031163,            0.020191,           0.0035677,           0.0082304,           0.0082304,           0.0082304
                 145,            0.034383,            0.033267,           0.0063663,             0.96617,             0.98381,             0.97666,             0.62963,            0.028281,            0.019821,           0.0036781,            0.008218,            0.008218,            0.008218
                 146,            0.030979,             0.03207,           0.0061889,             0.96813,             0.97564,             0.97374,             0.59815,            0.031568,            0.020153,           0.0036375,           0.0082056,           0.0082056,           0.0082056
                 147,            0.033616,            0.040513,            0.006754,             0.97781,             0.98271,             0.98179,             0.63128,            0.027835,             0.01965,           0.0035563,           0.0081932,           0.0081932,           0.0081932
                 148,            0.030825,            0.036643,           0.0060937,             0.97102,             0.97602,             0.97756,             0.60494,            0.030022,            0.019814,           0.0034567,           0.0081809,           0.0081809,           0.0081809
                 149,            0.034235,              0.0369,           0.0062468,             0.97837,             0.98958,             0.98009,             0.59618,            0.029411,            0.020275,            0.003653,           0.0081685,           0.0081685,           0.0081685
                 150,            0.031475,            0.037664,           0.0061602,             0.95812,             0.97528,              0.9671,             0.60118,            0.032432,            0.020725,           0.0036015,           0.0081561,           0.0081561,           0.0081561
                 151,            0.035279,            0.036586,           0.0062262,             0.97415,              0.9868,             0.98604,             0.65178,            0.028194,            0.020012,           0.0035151,           0.0081437,           0.0081437,           0.0081437
                 152,            0.032588,             0.03647,           0.0066638,             0.96085,             0.97513,             0.96694,             0.60347,            0.031185,            0.020309,           0.0034527,           0.0081314,           0.0081314,           0.0081314
                 153,            0.033952,            0.036084,           0.0068382,             0.97129,              0.9794,              0.9688,             0.62949,            0.029148,            0.020302,           0.0034607,            0.008119,            0.008119,            0.008119
                 154,             0.03127,            0.035848,           0.0062734,             0.96698,             0.97509,             0.97422,             0.60844,            0.030777,            0.020435,           0.0034349,           0.0081066,           0.0081066,           0.0081066
                 155,            0.033715,            0.040339,           0.0061944,             0.96441,             0.97588,             0.96939,             0.66207,            0.026537,            0.019699,           0.0034819,           0.0080942,           0.0080942,           0.0080942
                 156,            0.030891,            0.035545,           0.0063449,               0.967,             0.97537,             0.96804,             0.64671,            0.029671,            0.019989,           0.0034475,           0.0080819,           0.0080819,           0.0080819
