               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.041525,            0.058352,            0.024898,             0.89259,             0.90109,             0.97005,             0.61048,            0.030738,             0.03923,            0.018898,           0.0074854,           0.0074854,           0.0074854
                 129,            0.036841,            0.071137,            0.024686,             0.80797,             0.89593,             0.95613,             0.53968,            0.035455,            0.039719,            0.018391,           0.0074656,           0.0074656,           0.0074656
                 130,            0.037086,             0.06567,            0.023695,             0.90651,             0.92404,             0.98339,             0.56671,            0.031051,            0.038795,            0.018111,           0.0074458,           0.0074458,           0.0074458
                 131,             0.03464,            0.053242,            0.023464,             0.88379,             0.90963,              0.9535,             0.50862,            0.037863,            0.041138,            0.017673,            0.007426,            0.007426,            0.007426
                 132,            0.037035,            0.058958,            0.023322,             0.88037,             0.90244,             0.96212,             0.56052,            0.031276,            0.038391,            0.017538,           0.0074062,           0.0074062,           0.0074062
                 133,            0.034344,            0.054535,             0.02401,             0.93542,             0.92086,             0.97147,             0.57443,            0.035445,            0.040863,            0.017297,           0.0073864,           0.0073864,           0.0073864
                 134,            0.036089,            0.059847,            0.022952,             0.84205,             0.89425,             0.94042,              0.5636,            0.031294,            0.038437,            0.017084,           0.0073666,           0.0073666,           0.0073666
                 135,            0.033519,            0.054346,             0.02289,             0.93306,             0.91857,             0.96646,             0.56507,            0.036519,            0.040176,            0.016768,           0.0073468,           0.0073468,           0.0073468
                 136,            0.039042,            0.057823,            0.022307,             0.86008,             0.91493,             0.94823,             0.56792,            0.032097,            0.039238,            0.016473,            0.007327,            0.007327,            0.007327
                 137,            0.039122,            0.051806,            0.021281,             0.92569,             0.92133,             0.97006,             0.57654,            0.033777,            0.039078,            0.016252,           0.0073072,           0.0073072,           0.0073072
                 138,            0.035891,            0.054249,            0.021169,             0.83688,             0.92811,             0.93533,             0.58351,            0.030647,            0.038872,            0.015948,           0.0072874,           0.0072874,           0.0072874
                 139,             0.03524,            0.051174,            0.020557,             0.85775,             0.94813,             0.96484,             0.53647,            0.034515,            0.039146,            0.015814,           0.0072676,           0.0072676,           0.0072676
                 140,            0.036594,            0.061411,            0.021809,             0.85488,             0.94262,             0.95794,             0.57169,            0.031636,            0.039253,            0.015721,           0.0072478,           0.0072478,           0.0072478
                 141,            0.036803,            0.060911,             0.02048,             0.92616,             0.92389,             0.95817,             0.62625,            0.031963,            0.039444,            0.015456,            0.007228,            0.007228,            0.007228
                 142,            0.034547,            0.057925,             0.01987,             0.88196,             0.94269,             0.96201,             0.56458,            0.032793,            0.039795,            0.015332,           0.0072082,           0.0072082,           0.0072082
                 143,             0.03623,            0.063247,            0.019479,              0.9015,             0.94439,              0.9564,               0.558,            0.031449,            0.038658,             0.01503,           0.0071884,           0.0071884,           0.0071884
                 144,            0.034142,            0.062268,            0.019803,             0.91151,             0.94483,             0.96825,             0.57876,              0.0303,            0.038918,            0.015004,           0.0071686,           0.0071686,           0.0071686
                 145,            0.034935,            0.055127,             0.01996,             0.92865,             0.92688,             0.95262,             0.60695,            0.033587,            0.039719,            0.014468,           0.0071488,           0.0071488,           0.0071488
                 146,            0.034339,            0.056607,             0.01976,             0.96462,             0.94404,              0.9758,             0.59484,             0.02951,            0.038322,            0.014087,            0.007129,            0.007129,            0.007129
                 147,            0.034092,            0.056914,            0.019186,             0.88369,             0.93247,             0.93688,             0.56266,            0.033416,            0.039742,             0.01392,           0.0071092,           0.0071092,           0.0071092
                 148,            0.035373,            0.050212,            0.017903,             0.94548,             0.94553,             0.97642,             0.63472,            0.029919,            0.038429,            0.013556,           0.0070894,           0.0070894,           0.0070894
                 149,            0.033058,            0.066117,            0.018883,             0.92715,             0.94847,             0.97612,             0.61146,            0.029976,            0.039436,            0.013348,           0.0070696,           0.0070696,           0.0070696
                 150,            0.034263,             0.06059,            0.017028,             0.93447,             0.94721,             0.97564,             0.57395,            0.032986,            0.040672,            0.012999,           0.0070498,           0.0070498,           0.0070498
                 151,            0.036792,             0.05037,            0.018261,             0.91693,             0.95648,             0.97267,             0.60684,            0.030488,            0.040039,            0.012795,             0.00703,             0.00703,             0.00703
                 152,            0.034624,            0.048196,            0.016831,             0.91505,              0.9551,             0.97605,             0.58937,            0.032334,            0.040215,            0.012565,           0.0070102,           0.0070102,           0.0070102
                 153,            0.036691,            0.063031,            0.017441,             0.95138,             0.96959,             0.97783,             0.60584,            0.031349,            0.039314,            0.012264,           0.0069904,           0.0069904,           0.0069904
                 154,            0.034746,            0.055613,            0.017164,             0.94565,             0.97085,             0.97966,             0.63323,             0.02969,            0.039207,            0.011852,           0.0069706,           0.0069706,           0.0069706
                 155,            0.033411,             0.05434,            0.017247,              0.9621,             0.98788,               0.995,              0.5619,             0.03382,            0.039101,             0.01135,           0.0069508,           0.0069508,           0.0069508
                 156,            0.035514,            0.058345,            0.015946,             0.90099,             0.95863,             0.97157,             0.61204,            0.028834,            0.038582,            0.011227,            0.006931,            0.006931,            0.006931
                 157,            0.033205,            0.054749,            0.014901,             0.94304,              0.9858,             0.98419,             0.62536,            0.033346,              0.0392,            0.010936,           0.0069112,           0.0069112,           0.0069112
