               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.041284,            0.005386,                   0,             0.49124,                   1,             0.68786,             0.31234,            0.028229,           0.0075886,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.053395,           0.0082041,                   0,              0.7295,             0.68851,              0.8075,             0.31551,            0.029457,           0.0075353,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.029837,           0.0062336,                   0,              0.7295,             0.68851,              0.8075,             0.31551,            0.029457,           0.0075353,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023743,           0.0073994,                   0,                   1,             0.91088,               0.995,             0.76674,            0.020844,           0.0076402,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.033506,           0.0081477,                   0,             0.98499,                   1,               0.995,             0.47648,            0.026384,           0.0070533,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.039835,           0.0083165,                   0,             0.98499,                   1,               0.995,             0.47648,            0.026384,           0.0070533,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.024461,           0.0076433,                   0,             0.98004,                   1,               0.995,              0.5179,            0.019983,           0.0074648,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.017984,           0.0069876,                   0,             0.52554,             0.83938,             0.82536,             0.39478,            0.030238,           0.0069346,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.082107,           0.0087861,                   0,             0.52554,             0.83938,             0.82536,             0.39478,            0.030238,           0.0069346,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.040242,           0.0052734,                   0,             0.65642,             0.96159,             0.91167,             0.50628,            0.023346,           0.0071033,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.051539,           0.0067764,                   0,              0.9634,                   1,               0.995,             0.49061,            0.024004,           0.0068696,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.047479,           0.0067411,                   0,              0.9634,                   1,               0.995,             0.49061,            0.024004,           0.0068696,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.036838,           0.0071192,                   0,             0.96141,                   1,               0.995,              0.6092,            0.021774,           0.0068567,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.031798,           0.0069172,                   0,             0.97694,                   1,               0.995,             0.59565,            0.022367,           0.0066826,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.020358,           0.0068411,                   0,             0.97694,                   1,               0.995,             0.59565,            0.022367,           0.0066826,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.033899,           0.0063076,                   0,             0.98367,                   1,               0.995,             0.64644,            0.022309,           0.0067003,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.020454,           0.0073847,                   0,             0.90637,                   1,               0.995,             0.37114,            0.026466,           0.0071132,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.029658,            0.006205,                   0,             0.90637,                   1,               0.995,             0.37114,            0.026466,           0.0071132,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.03686,           0.0049885,                   0,             0.72857,                   1,               0.945,             0.62446,            0.022061,           0.0068291,                   0,            0.006106,            0.006106,            0.006106
